userId	User Name	Clan Id	Chat messages	Time (PT)	Time (UTC)
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'شكران	2014-07-21 09:02:33	2014-07-21 16:02:33
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'من تقصدين	2014-07-21 15:12:02	2014-07-21 22:12:02
31_c068fb80-c715-11e3-a92c-12313b09a242	الدراز القوية	31_657	'طلع من دلاديغك يلقزم	2014-07-20 19:41:15	2014-07-21 02:41:15
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'بيض	2014-07-20 20:24:26	2014-07-21 03:24:26
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'يالحمامه 	2014-07-20 21:05:57	2014-07-21 04:05:57
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'لا اله الا الله 	2014-07-21 15:12:05	2014-07-21 22:12:05
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'استغفر الله رمضان ياشباب مايصير	2014-07-20 19:41:20	2014-07-21 02:41:20
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'صم 	2014-07-20 20:24:32	2014-07-21 03:24:32
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'حشا وكلا	2014-07-20 21:06:03	2014-07-21 04:06:03
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'وانته كل يوم سالفه	2014-07-21 15:12:06	2014-07-21 22:12:06
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'روح يابو البلستيشن	2014-07-20 19:41:33	2014-07-21 02:41:33
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'لولو	2014-07-20 20:24:32	2014-07-21 03:24:32
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'الفتى على السريع المحادثه الجماعيه 	2014-07-20 21:06:11	2014-07-21 04:06:11
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'مجرد سوالك وتفكيرك به وتوجيهك لي اهانه 	2014-07-21 15:12:08	2014-07-21 22:12:08
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ههههههههه	2014-07-20 19:41:37	2014-07-21 02:41:37
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'قصدي	2014-07-20 20:24:39	2014-07-21 03:24:39
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'خالدنا الخبل	2014-07-20 21:06:11	2014-07-21 04:06:11
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'وانا ما ارضاها 	2014-07-21 15:12:15	2014-07-21 22:12:15
31_c068fb80-c715-11e3-a92c-12313b09a242	الدراز القوية	31_657	'عاد انت كلش احين	2014-07-20 19:42:00	2014-07-21 02:42:00
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ههههههههه	2014-07-20 20:24:44	2014-07-21 03:24:44
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	' ليه تسموني كذا	2014-07-20 21:06:14	2014-07-21 04:06:14
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'انت شيخ وذي مكانك 	2014-07-21 15:12:26	2014-07-21 22:12:26
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'مرتاح الفتى تتفرج	2014-07-20 19:42:09	2014-07-21 02:42:09
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'مايصير بل	2014-07-20 20:25:01	2014-07-21 03:25:01
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'وش فيكم ههههه	2014-07-20 21:06:26	2014-07-21 04:06:26
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'لاحول ولا قوه الا بالله 	2014-07-21 15:12:28	2014-07-21 22:12:28
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'روح صيح شوف اذروسك الارنب	2014-07-20 19:42:12	2014-07-21 02:42:12
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'لك وعد مني اذا وصلت ٣٠٠٠ لا اخليك تاخذ بيض 	2014-07-20 20:25:20	2014-07-21 03:25:20
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'برب نوم	2014-07-20 21:07:02	2014-07-21 04:07:02
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'اذكرو الله 	2014-07-21 15:12:34	2014-07-21 22:12:34
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'هههههه	2014-07-20 19:42:19	2014-07-21 02:42:19
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'وعد صج	2014-07-20 20:25:35	2014-07-21 03:25:35
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'وراي دوم الله يعين هههههه	2014-07-20 21:07:31	2014-07-21 04:07:31
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'هدوء	2014-07-21 09:07:05	2014-07-21 16:07:05
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'خالد يا انا يا الفتى ف القبيله 	2014-07-21 15:12:35	2014-07-21 22:12:35
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'استغفرالله انا صايم مابي افطر بسبت الدراز	2014-07-20 19:42:22	2014-07-21 02:42:22
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اي والله والشباب كلهم يشهدون	2014-07-20 20:25:53	2014-07-21 03:25:53
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'وين تداوم فالجويه 	2014-07-20 21:07:58	2014-07-21 04:07:58
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'اي شبعانين 	2014-07-21 09:07:21	2014-07-21 16:07:21
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'اما انا مالي مكان هني بعد الاهانه 	2014-07-21 15:12:38	2014-07-21 22:12:38
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ارنب ههههههههههاااااااي 	2014-07-20 19:42:24	2014-07-21 02:42:24
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'شنو خانجر ٣٠٠٠	2014-07-20 20:26:02	2014-07-21 03:26:02
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ههههه لا 	2014-07-20 21:08:11	2014-07-21 04:08:11
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'-	2014-07-21 09:07:21	2014-07-21 16:07:21
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'من الاخر 	2014-07-21 15:12:40	2014-07-21 22:12:40
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'يابو شنص	2014-07-20 19:42:25	2014-07-21 02:42:25
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'وعد الرجل دين واشهد لخالد	2014-07-20 20:26:05	2014-07-21 03:26:05
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'بسعوديه	2014-07-20 21:08:20	2014-07-21 04:08:20
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'ههه	2014-07-21 09:07:25	2014-07-21 16:07:25
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ارنب ماعندها سنون 	2014-07-20 19:42:34	2014-07-21 02:42:34
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وعد الحر دين عليه	2014-07-20 20:26:08	2014-07-21 03:26:08
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اوكي حاسب 	2014-07-20 21:09:01	2014-07-21 04:09:01
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'هههه 	2014-07-21 09:07:29	2014-07-21 16:07:29
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'لا انت	2014-07-21 15:12:47	2014-07-21 22:12:47
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اي ٣٠٠٠ خنجر 	2014-07-20 20:26:33	2014-07-21 03:26:33
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ابيع سيارات 	2014-07-20 21:09:03	2014-07-21 04:09:03
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'هلااا بالفتى 	2014-07-21 09:07:31	2014-07-21 16:07:31
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'خله يحترم نفسه	2014-07-21 15:12:50	2014-07-21 22:12:50
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'عنده ثنينه	2014-07-20 19:42:47	2014-07-21 02:42:47
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'صح لسانك يالفتى هههههه وانا اقول غلطت في ايش	2014-07-20 20:26:35	2014-07-21 03:26:35
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'برب	2014-07-20 21:09:06	2014-07-21 04:09:06
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'هلا بسقطره والفتى 	2014-07-21 09:07:41	2014-07-21 16:07:41
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'انت ي الذيب	2014-07-21 15:12:54	2014-07-21 22:12:54
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'هههههه	2014-07-20 19:43:00	2014-07-21 02:43:00
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ههههه	2014-07-20 20:26:56	2014-07-21 03:26:56
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'وانت رايح فالطريق 	2014-07-20 21:09:12	2014-07-21 04:09:12
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'لحظه لحظه 	2014-07-21 15:12:55	2014-07-21 22:12:55
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'طوال	2014-07-20 19:43:03	2014-07-21 02:43:03
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اذا ماتقدر على ٣٠٠٠ بنزلك اشوي 	2014-07-20 20:27:28	2014-07-21 03:27:28
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'عبد الرب	2014-07-20 21:09:29	2014-07-21 04:09:29
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'هلااابك الغااليه	2014-07-21 09:07:51	2014-07-21 16:07:51
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الفتى 	2014-07-21 15:13:00	2014-07-21 22:13:00
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'ههههههههه	2014-07-20 19:43:05	2014-07-21 02:43:05
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'خالد روح الحادثة الجماعية بسرعة	2014-07-20 20:27:53	2014-07-21 03:27:53
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'لاتنسى تعبي الحمامه بترول لاتصكر عليك 	2014-07-20 21:09:36	2014-07-21 04:09:36
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'الوووو	2014-07-21 12:42:22	2014-07-21 19:42:22
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'لا انت ولا هو 	2014-07-21 15:13:01	2014-07-21 22:13:01
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'والله	2014-07-20 19:43:06	2014-07-21 02:43:06
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'٢٩٩٩،٩٩	2014-07-20 20:28:05	2014-07-21 03:28:05
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'نعم 	2014-07-20 21:09:59	2014-07-21 04:09:59
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'هلا وغلا بسقطره الغالي	2014-07-21 09:07:54	2014-07-21 16:07:54
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'نص القبيله تغلط عليهم ولا كلمناك	2014-07-21 15:13:04	2014-07-21 22:13:04
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'اي صج	2014-07-20 19:43:10	2014-07-21 02:43:10
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ناس يبون قبيلة	2014-07-20 20:28:09	2014-07-21 03:28:09
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'كلنا عبيد الله 	2014-07-20 21:10:06	2014-07-21 04:10:06
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'الغالي من جاابك	2014-07-21 09:08:04	2014-07-21 16:08:04
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'السلام عليكم 	2014-07-21 12:42:28	2014-07-21 19:42:28
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'صكر الموضوع 	2014-07-21 15:13:05	2014-07-21 22:13:05
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'اشدراك	2014-07-20 19:43:27	2014-07-21 02:43:27
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'ههههههههه	2014-07-20 20:28:24	2014-07-21 03:28:24
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'تبي شي 	2014-07-20 21:10:25	2014-07-21 04:10:25
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'شباب	2014-07-21 12:42:34	2014-07-21 19:42:34
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'الغلط علي انا 	2014-07-21 15:13:08	2014-07-21 22:13:08
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ماقدر ٣٠٠٠	2014-07-20 20:28:26	2014-07-21 03:28:26
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وش اسمه	2014-07-20 21:10:41	2014-07-21 04:10:41
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'شخبارگ ي الذيب	2014-07-21 09:08:09	2014-07-21 16:08:09
31_e19a4fc9-be71-11e3-a92c-12313b09a242	الوايلي	31_657	'السلام	2014-07-21 12:42:38	2014-07-21 19:42:38
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'وانا بروح 	2014-07-21 15:13:16	2014-07-21 22:13:16
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'المحرق	2014-07-20 19:43:41	2014-07-21 02:43:41
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'عبد الملك 	2014-07-20 21:11:47	2014-07-21 04:11:47
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'المري انت شاهد وشوف من الي بدى	2014-07-21 15:13:19	2014-07-21 22:13:19
31_c068fb80-c715-11e3-a92c-12313b09a242	الدراز القوية	31_657	'قول ضروسك الي فيه فجة جباجبك يالخايس يا الحقير	2014-07-20 19:43:46	2014-07-21 02:43:46
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'السلام عليكم 	2014-07-20 20:29:01	2014-07-21 03:29:01
31_d54ddcea-c9a0-11e3-a92c-12313b09a242	وادي ملاح	31_657	'تسلم يالامير	2014-07-20 21:15:47	2014-07-21 04:15:47
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'السلام	2014-07-21 09:09:13	2014-07-21 16:09:13
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'الغاليه لا تتحركين	2014-07-21 15:13:27	2014-07-21 22:13:27
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'شنو	2014-07-20 19:43:47	2014-07-21 02:43:47
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اررررررحب 	2014-07-20 20:29:06	2014-07-21 03:29:06
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'حاضرين 	2014-07-20 21:16:09	2014-07-21 04:16:09
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'مشكور يالحلو يالحبيب	2014-07-21 09:09:19	2014-07-21 16:09:19
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الله يسهل الامور 	2014-07-21 15:13:30	2014-07-21 22:13:30
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'تعال في الزاويه !	2014-07-20 19:43:52	2014-07-21 02:43:52
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'هلابك 	2014-07-20 20:29:13	2014-07-21 03:29:13
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'شحوال	2014-07-21 09:09:26	2014-07-21 16:09:26
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'هههههه	2014-07-21 15:13:34	2014-07-21 22:13:34
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'فجة 	2014-07-20 19:44:05	2014-07-21 02:44:05
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'وعليكم السلام 	2014-07-20 20:29:15	2014-07-21 03:29:15
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'تم الدعم	2014-07-21 09:09:44	2014-07-21 16:09:44
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وراها ي الذيب	2014-07-21 15:13:41	2014-07-21 22:13:41
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'هههههه	2014-07-20 19:44:08	2014-07-21 02:44:08
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'ياغلين	2014-07-20 20:29:20	2014-07-21 03:29:20
29_6bd675b5-b666-11e3-a92c-12313b09a242	سقطره	31_657	'الحمدلله ماشي حال شخباارك انت 	2014-07-21 09:09:52	2014-07-21 16:09:52
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'هههههههههههههههههههههههههه 	2014-07-21 15:13:58	2014-07-21 22:13:58
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'انت وش مشكلتك معي	2014-07-20 19:44:13	2014-07-21 02:44:13
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'خالد الناقه زاحفه	2014-07-20 20:29:23	2014-07-21 03:29:23
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'مشكورين	2014-07-21 09:09:59	2014-07-21 16:09:59
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'وش قلنا وش سوينا	2014-07-21 15:14:02	2014-07-21 22:14:02
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'مايعرف يكتب	2014-07-20 19:44:26	2014-07-21 02:44:26
29_bd4939aa-b445-11e3-a92c-12313b09a242	بني مالك	31_657	'وعليكم السلام	2014-07-20 20:29:28	2014-07-21 03:29:28
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'خيلي خوبي	2014-07-21 09:09:59	2014-07-21 16:09:59
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الفتى 	2014-07-21 15:14:10	2014-07-21 22:14:10
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'شنو المطلوب مني	2014-07-20 19:44:32	2014-07-21 02:44:32
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'نور	2014-07-20 20:29:32	2014-07-21 03:29:32
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'ويش شعب	2014-07-21 09:10:10	2014-07-21 16:10:10
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'سوال صار يزعل 	2014-07-21 15:14:10	2014-07-21 22:14:10
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'ابي اطرده	2014-07-20 19:44:41	2014-07-21 02:44:41
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'اعلومكم	2014-07-20 20:29:37	2014-07-21 03:29:37
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'ملل	2014-07-21 09:10:20	2014-07-21 16:10:20
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'لية طيب كذا	2014-07-21 15:14:15	2014-07-21 22:14:15
31_c068fb80-c715-11e3-a92c-12313b09a242	الدراز القوية	31_657	'بو الاذاين اخن كلة تنادي بوالاذاين	2014-07-20 19:44:43	2014-07-21 02:44:43
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'مرحبابك	2014-07-20 20:29:40	2014-07-21 03:29:40
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'حده ملل	2014-07-21 09:10:28	2014-07-21 16:10:28
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'الله المستعان	2014-07-21 15:14:19	2014-07-21 22:14:19
31_c068fb80-c715-11e3-a92c-12313b09a242	الدراز القوية	31_657	'باي ياقبيلة الزقان	2014-07-20 19:45:15	2014-07-21 02:45:15
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'ههههههه 	2014-07-20 20:29:41	2014-07-21 03:29:41
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'الله يهديك 	2014-07-21 15:14:35	2014-07-21 22:14:35
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'اذارجعت البيت بصطرك تر واصل حده عن الكلام الي قلته	2014-07-20 19:45:16	2014-07-21 02:45:16
31_10e0439f-09f2-11e4-b281-22000ad2b690	الجويه	31_657	'اخباركم	2014-07-20 20:29:43	2014-07-21 03:29:43
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'ماغير بروحي مقابله روحي 	2014-07-21 09:10:39	2014-07-21 16:10:39
31_bb9b0632-fafe-11e3-b281-22000ad2b690	بريدة	31_657	'خالد	2014-07-21 13:07:32	2014-07-21 20:07:32
31_19cc9350-c030-11e3-a92c-12313b09a242	المري	31_657	'يهديكم 	2014-07-21 15:14:38	2014-07-21 22:14:38
31_40770ff7-c6db-11e3-a92c-12313b09a242	المحرق	31_657	'اذلف مانبيك اصلن	2014-07-20 19:45:35	2014-07-21 02:45:35
29_79bdcf02-b08a-11e3-99ce-22000ad02fa9	خالد	31_657	'اشلون زاحفه 	2014-07-20 20:29:48	2014-07-21 03:29:48
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'بس فزعة تخليك مستانس	2014-07-21 09:10:46	2014-07-21 16:10:46
29_620b7e37-af1c-11e3-99ce-22000ad02fa9	الفرسان	31_657	'ما ادري انت شايفك نفسك ولا شو 	2014-07-21 15:14:43	2014-07-21 22:14:43
31_8ce6016e-d2b7-11e3-a92c-12313b09a242	الـفتى الـمشرقي	31_657	'تصطر من ؟	2014-07-20 19:45:38	2014-07-21 02:45:38
31_61413a01-c6d7-11e3-a92c-12313b09a242	الهملة	31_657	'اطلب قوات	2014-07-20 20:29:54	2014-07-21 03:29:54
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'بالضبط	2014-07-21 09:10:59	2014-07-21 16:10:59
31_f627f056-ba76-11e3-a92c-12313b09a242	الغالية	31_657	'السلام عليكم 	2014-07-21 13:09:45	2014-07-21 20:09:45
